Date;Value
07/26/1989;140.65
07/27/1989;138.95
07/28/1989;139.58
07/31/1989;136.95
08/01/1989;136.82
08/02/1989;136.15
08/03/1989;136.95
08/04/1989;139.45
08/07/1989;139.5
08/08/1989;138.8
08/09/1989;139.25
08/10/1989;139.08
08/11/1989;141.94
08/14/1989;141.7
08/15/1989;142.19
08/16/1989;142.15
08/17/1989;143.8
08/18/1989;145.85
08/21/1989;142.42
08/22/1989;142.58
08/23/1989;143.23
08/24/1989;143.34
08/25/1989;143.3
08/28/1989;144.2
08/29/1989;143.13
08/30/1989;143.73
08/31/1989;144.6
09/01/1989;145.85
09/05/1989;147.05
09/06/1989;146.25
09/07/1989;146.9
09/08/1989;146.3
09/11/1989;146.82
09/12/1989;147.15
09/13/1989;146.95
09/14/1989;146.55
09/15/1989;148.75
09/18/1989;145.85
09/19/1989;145.65
09/20/1989;145.05
09/21/1989;145.35
09/22/1989;145.6
09/25/1989;142.7
09/26/1989;141.88
09/27/1989;140.6
09/28/1989;140.55
09/29/1989;139.6
10/02/1989;139.48
10/03/1989;141.13
10/04/1989;141.05
10/05/1989;142.4
10/06/1989;142.8
10/10/1989;143.95
10/11/1989;144.8
10/12/1989;144.2
10/13/1989;143.2
10/16/1989;141.8
10/17/1989;141.5
10/18/1989;141.7
10/19/1989;141.95
10/20/1989;142.3
10/23/1989;142.35
10/24/1989;141.55
10/25/1989;141.65
10/26/1989;141.65
10/27/1989;142
10/30/1989;142.15
10/31/1989;142.73
11/01/1989;143.11
11/02/1989;143.7
11/03/1989;143.18
11/06/1989;143.7
11/07/1989;143.44
11/08/1989;143.14
11/09/1989;142.86
11/10/1989;143.3
11/13/1989;143.88
11/14/1989;143.68
11/15/1989;143.75
11/16/1989;143.8
11/17/1989;144.4
11/20/1989;144.5
11/21/1989;143.75
11/22/1989;143.85
11/24/1989;143.5
11/27/1989;143.4
11/28/1989;143.72
11/29/1989;142.65
11/30/1989;142.91
12/01/1989;143.1
12/04/1989;143.58
12/05/1989;143.8
12/06/1989;143.85
12/07/1989;144.32
12/08/1989;144.28
12/11/1989;144.5
12/12/1989;143.9
12/13/1989;144.17
12/14/1989;144.1
12/15/1989;144.15
12/18/1989;144.1
12/19/1989;143.85
12/20/1989;144.02
12/21/1989;143.7
12/22/1989;142.88
12/26/1989;142.15
12/27/1989;142.1
12/28/1989;143.35
12/29/1989;143.8
01/02/1990;146.25
01/03/1990;145.7
01/04/1990;143.37
01/05/1990;143.82
01/08/1990;144.1
01/09/1990;145.2
01/10/1990;145.25
01/11/1990;145.4
01/12/1990;145.4
01/16/1990;145.48
01/17/1990;145.49
01/18/1990;146.12
01/19/1990;145.65
01/22/1990;146.43
01/23/1990;146.09
01/24/1990;145.32
01/25/1990;144.42
01/26/1990;143.35
01/29/1990;143.13
01/30/1990;144.1
01/31/1990;144.55
02/01/1990;144.9
02/02/1990;145.38
02/05/1990;145.39
02/06/1990;145.13
02/07/1990;145.47
02/08/1990;145.4
02/09/1990;145.2
02/12/1990;144.2
02/13/1990;144.4
02/14/1990;144.27
02/15/1990;144.4
02/16/1990;144.15
02/20/1990;145.45
02/21/1990;145.32
02/22/1990;145.89
02/23/1990;146.92
02/26/1990;148.85
02/27/1990;148.63
02/28/1990;148.82
03/01/1990;149.67
03/02/1990;150.28
03/05/1990;149.78
03/06/1990;149.8
03/07/1990;151.22
03/08/1990;150.83
03/09/1990;151.34
03/12/1990;152.38
03/13/1990;152.55
03/14/1990;152.24
03/15/1990;152.55
03/16/1990;152.38
03/19/1990;153.5
03/20/1990;153.88
03/21/1990;154.16
03/22/1990;155.1
03/23/1990;153.9
03/26/1990;156.5
03/27/1990;157.4
03/28/1990;158.75
03/29/1990;156.75
03/30/1990;157.82
04/02/1990;158.9
04/03/1990;159.13
04/04/1990;158.6
04/05/1990;157.68
04/06/1990;157.65
04/09/1990;157.5
04/10/1990;158.58
04/11/1990;158.28
04/12/1990;158.19
04/13/1990;158.75
04/16/1990;159.37
04/17/1990;159.9
04/18/1990;159.1
04/19/1990;156.5
04/20/1990;157.85
04/23/1990;157.7
04/24/1990;158.72
04/25/1990;158.73
04/26/1990;158.75
04/27/1990;158.9
04/30/1990;158.85
05/01/1990;158.85
05/02/1990;158.3
05/03/1990;158.15
05/04/1990;158.35
05/07/1990;158
05/08/1990;157.9
05/09/1990;156.45
05/10/1990;157
05/11/1990;152.73
05/14/1990;152.77
05/15/1990;151.4
05/16/1990;151.43
05/17/1990;152.35
05/18/1990;152.85
05/21/1990;153.53
05/22/1990;151.6
05/23/1990;151.23
05/24/1990;151.55
05/25/1990;149.69
05/29/1990;150.88
05/30/1990;151.32
05/31/1990;152.64
06/01/1990;151.39
06/04/1990;151.6
06/05/1990;152.65
06/06/1990;152.55
06/07/1990;152.53
06/08/1990;153.53
06/11/1990;154.52
06/12/1990;154.44
06/13/1990;154.79
06/14/1990;154.07
06/15/1990;154.2
06/18/1990;153.7
06/19/1990;153.65
06/20/1990;154
06/21/1990;154.82
06/22/1990;154.75
06/25/1990;155.37
06/26/1990;155.15
06/27/1990;154.38
06/28/1990;153.17
06/29/1990;152.35
07/02/1990;151.27
07/03/1990;151.2
07/05/1990;150.77
07/06/1990;151.03
07/09/1990;151.1
07/10/1990;148.9
07/11/1990;148.68
07/12/1990;148.6
07/13/1990;147.5
07/16/1990;148.05
07/17/1990;148.35
07/18/1990;147.3
07/19/1990;148.05
07/20/1990;148.97
07/23/1990;148.45
07/24/1990;148.35
07/25/1990;148.88
07/26/1990;150.45
07/27/1990;149.6
07/30/1990;148.2
07/31/1990;146.13
08/01/1990;147.25
08/02/1990;149.6
08/03/1990;149.9
08/06/1990;149.75
08/07/1990;149.8
08/08/1990;150.15
08/09/1990;149.82
08/10/1990;150.15
08/13/1990;150.35
08/14/1990;149.48
08/15/1990;147.45
08/16/1990;148.38
08/17/1990;147.57
08/20/1990;146.87
08/21/1990;146.4
08/22/1990;145.75
08/23/1990;146.6
08/24/1990;146.55
08/27/1990;144.45
08/28/1990;143.48
08/29/1990;143.62
08/30/1990;144.3
08/31/1990;143.93
09/04/1990;143.55
09/05/1990;141.68
09/06/1990;141.05
09/07/1990;140.1
09/10/1990;139.2
09/11/1990;139.85
09/12/1990;137.7
09/13/1990;137.35
09/14/1990;136.67
09/17/1990;137
09/18/1990;137.5
09/19/1990;137.5
09/20/1990;136.93
09/21/1990;136.9
09/24/1990;136.1
09/25/1990;137.38
09/26/1990;137.27
09/27/1990;138.37
09/28/1990;138.27
10/01/1990;136.9
10/02/1990;136.95
10/03/1990;136.13
10/04/1990;133.9
10/05/1990;132.4
10/09/1990;130.33
10/10/1990;129.97
10/11/1990;129.95
10/12/1990;128.65
10/15/1990;128.15
10/16/1990;127.25
10/17/1990;125.27
10/18/1990;125.05
10/19/1990;125.75
10/22/1990;126.05
10/23/1990;127.5
10/24/1990;128.05
10/25/1990;127.3
10/26/1990;128
10/29/1990;128.4
10/30/1990;129.1
10/31/1990;129.95
11/01/1990;130.48
11/02/1990;128.6
11/05/1990;126.8
11/06/1990;127.3
11/07/1990;128.15
11/08/1990;129.9
11/09/1990;129.73
11/13/1990;129.6
11/14/1990;129.62
11/15/1990;129.27
11/16/1990;129.43
11/19/1990;129
11/20/1990;128.95
11/21/1990;127.65
11/23/1990;127.35
11/26/1990;128.75
11/27/1990;128.33
11/28/1990;129.85
11/29/1990;132.45
11/30/1990;133.1
12/03/1990;134.4
12/04/1990;134.05
12/05/1990;134.53
12/06/1990;132.35
12/07/1990;131.05
12/10/1990;131.9
12/11/1990;132.1
12/12/1990;131.82
12/13/1990;132.13
12/14/1990;132.95
12/17/1990;133.25
12/18/1990;133.23
12/19/1990;134.15
12/20/1990;134.85
12/21/1990;135.6
12/24/1990;136.05
12/26/1990;136.05
12/27/1990;136.45
12/28/1990;135.12
12/31/1990;135.75
01/02/1991;134.6
01/03/1991;133.05
01/04/1991;135.1
01/07/1991;136.7
01/08/1991;136.45
01/09/1991;134.05
01/10/1991;134.6
01/11/1991;134.25
01/14/1991;135.05
01/15/1991;135.9
01/16/1991;136.85
01/17/1991;132.88
01/18/1991;132.8
01/22/1991;131.7
01/23/1991;132.41
01/24/1991;132.23
01/25/1991;132.27
01/28/1991;132.2
01/29/1991;131.53
01/30/1991;131.6
01/31/1991;131.45
02/01/1991;131.45
02/04/1991;131.08
02/05/1991;129.73
02/06/1991;128.35
02/07/1991;127.95
02/08/1991;127.9
02/11/1991;127.72
02/12/1991;128.3
02/13/1991;129.08
02/14/1991;129.8
02/15/1991;130.45
02/19/1991;131.55
02/20/1991;131.8
02/21/1991;131.4
02/22/1991;132.2
02/25/1991;133.35
02/26/1991;132.85
02/27/1991;132.27
02/28/1991;132.95
03/01/1991;134.55
03/04/1991;135.55
03/05/1991;135.39
03/06/1991;136.25
03/07/1991;135.8
03/08/1991;136.25
03/11/1991;138.1
03/12/1991;136.3
03/13/1991;136.4
03/14/1991;135.95
03/15/1991;137.2
03/18/1991;138.15
03/19/1991;138.15
03/20/1991;138.6
03/21/1991;137.6
03/22/1991;137.2
03/25/1991;138.43
03/26/1991;138.35
03/27/1991;139.1
03/28/1991;141.2
03/29/1991;140.6
04/01/1991;140.2
04/02/1991;138.3
04/03/1991;137.4
04/04/1991;135.97
04/05/1991;136.9
04/08/1991;137.25
04/09/1991;135.1
04/10/1991;136.35
04/11/1991;135.95
04/12/1991;136.3
04/15/1991;134.48
04/16/1991;134.85
04/17/1991;136.35
04/18/1991;136.8
04/19/1991;138.58
04/22/1991;139.45
04/23/1991;137.94
04/24/1991;138.05
04/25/1991;138.05
04/26/1991;138.13
04/29/1991;137.7
04/30/1991;136.38
05/01/1991;137.6
05/02/1991;138.1
05/03/1991;138.55
05/06/1991;138.47
05/07/1991;137.95
05/08/1991;138.35
05/09/1991;139.3
05/10/1991;138.75
05/13/1991;139.42
05/14/1991;138.15
05/15/1991;137.99
05/16/1991;137.55
05/17/1991;138.5
05/20/1991;138.22
05/21/1991;137.5
05/22/1991;138.05
05/23/1991;137.73
05/24/1991;138.4
05/28/1991;137.8
05/29/1991;138.2
05/30/1991;137.85
05/31/1991;138.45
06/03/1991;139.08
06/04/1991;138.66
06/05/1991;139.13
06/06/1991;139.18
06/07/1991;140.31
06/10/1991;141.9
06/11/1991;141.2
06/12/1991;141.9
06/13/1991;141.33
06/14/1991;140.55
06/17/1991;140.97
06/18/1991;140.9
06/19/1991;140.08
06/20/1991;138.74
06/21/1991;139
06/24/1991;138.9
06/25/1991;138.82
06/26/1991;138.3
06/27/1991;138.1
06/28/1991;137.9
07/01/1991;138.4
07/02/1991;138.78
07/03/1991;139.5
07/05/1991;138.35
07/08/1991;138.73
07/09/1991;138.65
07/10/1991;138.53
07/11/1991;138.58
07/12/1991;136.75
07/15/1991;136.7
07/16/1991;137.15
07/17/1991;136.8
07/18/1991;136.8
07/19/1991;136.45
07/22/1991;137.45
07/23/1991;136.98
07/24/1991;137.38
07/25/1991;138.85
07/26/1991;137.9
07/29/1991;138.18
07/30/1991;137.93
07/31/1991;137.42
08/01/1991;137.67
08/02/1991;136.74
08/05/1991;136.68
08/06/1991;135.73
08/07/1991;135.85
08/08/1991;136.47
08/09/1991;136.9
08/12/1991;136.54
08/13/1991;136.52
08/14/1991;136.61
08/15/1991;136.47
08/16/1991;137.25
08/19/1991;138.3
08/20/1991;137.45
08/21/1991;136.8
08/22/1991;136.43
08/23/1991;137.1
08/26/1991;137
08/27/1991;137
08/28/1991;136.6
08/29/1991;137
08/30/1991;136.85
09/03/1991;136.02
09/04/1991;135.3
09/05/1991;135.87
09/06/1991;136.15
09/09/1991;134.95
09/10/1991;134.85
09/11/1991;134.95
09/12/1991;134.06
09/13/1991;133.98
09/16/1991;133.65
09/17/1991;133.82
09/18/1991;134.17
09/19/1991;134.5
09/20/1991;134.37
09/23/1991;133.05
09/24/1991;133.08
09/25/1991;133.3
09/26/1991;133.67
09/27/1991;133.4
09/30/1991;132.85
10/01/1991;133.2
10/02/1991;132.68
10/03/1991;130.77
10/04/1991;130.03
10/07/1991;129.3
10/08/1991;130.1
10/09/1991;130.25
10/10/1991;130.35
10/11/1991;129.73
10/15/1991;130.22
10/16/1991;130.02
10/17/1991;129.83
10/18/1991;129.77
10/21/1991;130.73
10/22/1991;131.2
10/23/1991;131.55
10/24/1991;131.18
10/25/1991;131.4
10/28/1991;132.25
10/29/1991;130.75
10/30/1991;131.08
10/31/1991;130.6
11/01/1991;130.3
11/04/1991;128.9
11/05/1991;129.8
11/06/1991;129.9
11/07/1991;129.7
11/08/1991;130.32
11/12/1991;129.65
11/13/1991;130.12
11/14/1991;129.87
11/15/1991;130.05
11/18/1991;129.3
11/19/1991;129.95
11/20/1991;129.77
11/21/1991;129.62
11/22/1991;129.53
11/25/1991;127.77
11/26/1991;128.1
11/27/1991;130.28
11/29/1991;130.08
12/02/1991;129.95
12/03/1991;129.55
12/04/1991;129.55
12/05/1991;128.77
12/06/1991;128.2
12/09/1991;128.4
12/10/1991;128.7
12/11/1991;129.15
12/12/1991;129.24
12/13/1991;128.8
12/16/1991;128.47
12/17/1991;128.6
12/18/1991;128.45
12/19/1991;128.33
12/20/1991;127.57
12/23/1991;126.55
12/24/1991;127.55
12/26/1991;126.78
12/27/1991;125.57
12/30/1991;125.75
12/31/1991;124.9
01/02/1992;124.5
01/03/1992;124.8
01/06/1992;124.1
01/07/1992;124.4
01/08/1992;124.9
01/09/1992;125.4
01/10/1992;127.05
01/13/1992;126.85
01/14/1992;126.8
01/15/1992;128.4
01/16/1992;128.28
01/17/1992;127.45
01/21/1992;123.2
01/22/1992;123.22
01/23/1992;123.9
01/24/1992;123.42
01/27/1992;125.4
01/28/1992;125.62
01/29/1992;125.45
01/30/1992;126
01/31/1992;125.55
02/03/1992;125.95
02/04/1992;126.15
02/05/1992;125.83
02/06/1992;125.65
02/07/1992;125.22
02/10/1992;126.7
02/11/1992;126.93
02/12/1992;127.68
02/13/1992;127.68
02/14/1992;127.93
02/18/1992;128
02/19/1992;128.4
02/20/1992;128.65
02/21/1992;128.72
02/24/1992;129.1
02/25/1992;129.45
02/26/1992;129.68
02/27/1992;129.41
02/28/1992;129.15
03/02/1992;129.63
03/03/1992;130.84
03/04/1992;132.11
03/05/1992;131.85
03/06/1992;131.76
03/09/1992;131.92
03/10/1992;132.88
03/11/1992;133.45
03/12/1992;134.25
03/13/1992;133.6
03/16/1992;133.98
03/17/1992;133.45
03/18/1992;132.05
03/19/1992;133.27
03/20/1992;134.15
03/23/1992;133.7
03/24/1992;133.69
03/25/1992;133.35
03/26/1992;133.95
03/27/1992;133.12
03/30/1992;133.06
03/31/1992;132.92
04/01/1992;134.5
04/02/1992;133.83
04/03/1992;133.25
04/06/1992;132.72
04/07/1992;133.28
04/08/1992;132.6
04/09/1992;132.23
04/10/1992;132.9
04/13/1992;133.28
04/14/1992;132.79
04/15/1992;133.39
04/16/1992;133.9
04/17/1992;134
04/20/1992;134.5
04/21/1992;134.23
04/22/1992;134.15
04/23/1992;134.53
04/24/1992;134.53
04/27/1992;133.13
04/28/1992;133.33
04/29/1992;133.5
04/30/1992;133.3
05/01/1992;132.75
05/04/1992;132.7
05/05/1992;133.07
05/06/1992;132.5
05/07/1992;132.7
05/08/1992;133.4
05/11/1992;133.17
05/12/1992;130.5
05/13/1992;130.4
05/14/1992;130.2
05/15/1992;130.25
05/18/1992;128.8
05/19/1992;129.1
05/20/1992;129.58
05/21/1992;130.25
05/22/1992;129.4
05/26/1992;129.33
05/27/1992;129.95
05/28/1992;129.62
05/29/1992;127.75
06/01/1992;127.45
06/02/1992;127.53
06/03/1992;127.8
06/04/1992;127.57
06/05/1992;126.8
06/08/1992;127.2
06/09/1992;127.55
06/10/1992;127.65
06/11/1992;126.75
06/12/1992;126.65
06/15/1992;126.8
06/16/1992;126.7
06/17/1992;127.05
06/18/1992;126.65
06/19/1992;126.93
06/22/1992;127.1
06/23/1992;127.23
06/24/1992;126.68
06/25/1992;125.45
06/26/1992;125.72
06/29/1992;125.25
06/30/1992;125.87
07/01/1992;124.92
07/02/1992;124.6
07/03/1992;124.8
07/06/1992;124.55
07/07/1992;124.42
07/08/1992;124.85
07/09/1992;125.8
07/10/1992;125.4
07/13/1992;124.95
07/14/1992;126
07/15/1992;125
07/16/1992;125.45
07/17/1992;124.55
07/20/1992;125.25
07/21/1992;125.3
07/22/1992;126.9
07/23/1992;126.63
07/24/1992;127.67
07/27/1992;127.73
07/28/1992;127.58
07/29/1992;127.93
07/30/1992;127.65
07/31/1992;127.35
08/03/1992;127.28
08/04/1992;127.25
08/05/1992;127.4
08/06/1992;127.75
08/07/1992;127.5
08/10/1992;128.05
08/11/1992;128.05
08/12/1992;127.72
08/13/1992;127.27
08/14/1992;126.25
08/17/1992;125.75
08/18/1992;126.25
08/19/1992;126.3
08/20/1992;126.32
08/21/1992;126.07
08/24/1992;124.68
08/25/1992;124.9
08/26/1992;124.95
08/27/1992;124.9
08/28/1992;123.26
08/31/1992;122.95
09/01/1992;122.95
09/02/1992;123
09/03/1992;124
09/04/1992;123.22
09/08/1992;122.68
09/09/1992;123.23
09/10/1992;122.98
09/11/1992;124.23
09/14/1992;124.25
09/15/1992;124.38
09/16/1992;124.95
09/17/1992;124.43
09/18/1992;124.63
09/21/1992;123.72
09/22/1992;121.2
09/23/1992;120.15
09/24/1992;120.7
09/25/1992;120.5
09/28/1992;119.58
09/29/1992;119.75
09/30/1992;120
10/01/1992;120
10/02/1992;119.35
10/05/1992;119.65
10/06/1992;119.92
10/07/1992;120.02
10/08/1992;120.97
10/09/1992;122
10/13/1992;121.5
10/14/1992;121.02
10/15/1992;120.4
10/16/1992;119.85
10/19/1992;119.85
10/20/1992;121.95
10/21/1992;121.8
10/22/1992;120.75
10/23/1992;121.77
10/26/1992;122.03
10/27/1992;122.48
10/28/1992;122.5
10/29/1992;123.36
10/30/1992;123.3
11/02/1992;123.95
11/03/1992;122.25
11/04/1992;122.8
11/05/1992;122.67
11/06/1992;123.2
11/09/1992;123.9
11/10/1992;124.4
11/12/1992;124.12
11/13/1992;123.85
11/16/1992;124.85
11/17/1992;124.55
11/18/1992;124.38
11/19/1992;123.55
11/20/1992;124.22
11/23/1992;124.18
11/24/1992;124.1
11/25/1992;123.93
11/27/1992;124.4
11/30/1992;124.42
12/01/1992;124.4
12/02/1992;124.41
12/03/1992;124.67
12/04/1992;124.9
12/07/1992;124.44
12/08/1992;124
12/09/1992;124.1
12/10/1992;123.73
12/11/1992;123.89
12/14/1992;123.85
12/15/1992;124.1
12/16/1992;122.9
12/17/1992;123.1
12/18/1992;123.28
12/21/1992;122.97
12/22/1992;123.52
12/23/1992;123.85
12/24/1992;123.9
12/28/1992;124.75
12/29/1992;124.7
12/30/1992;124.59
12/31/1992;124.85
01/04/1993;125.4
01/05/1993;125.11
01/06/1993;125.1
01/07/1993;125.25
01/08/1993;125.27
01/11/1993;125.05
01/12/1993;125.3
01/13/1993;126.03
01/14/1993;125.75
01/15/1993;126.1
01/19/1993;125.55
01/20/1993;124.9
01/21/1993;125
01/22/1993;124.85
01/25/1993;123.28
01/26/1993;123.63
01/27/1993;124.1
01/28/1993;124.23
01/29/1993;124.97
02/01/1993;124.95
02/02/1993;124.86
02/03/1993;124.33
02/04/1993;124.58
02/05/1993;124.43
02/08/1993;124.02
02/09/1993;121.38
02/10/1993;120.97
02/11/1993;120.5
02/12/1993;120.9
02/16/1993;119.8
02/17/1993;119.4
02/18/1993;119.6
02/19/1993;119.11
02/22/1993;116.45
02/23/1993;116.65
02/24/1993;116.9
02/25/1993;117.5
02/26/1993;118.1
03/01/1993;118.75
03/02/1993;117.77
03/03/1993;117.25
03/04/1993;116.8
03/05/1993;117.65
03/08/1993;116.62
03/09/1993;117.4
03/10/1993;118.12
03/11/1993;117.57
03/12/1993;117.8
03/15/1993;118.45
03/16/1993;116.9
03/17/1993;117.25
03/18/1993;116.88
03/19/1993;115.95
03/22/1993;115.67
03/23/1993;115.7
03/24/1993;116.88
03/25/1993;117.3
03/26/1993;116.4
03/29/1993;116.77
03/30/1993;116.62
03/31/1993;114.9
04/01/1993;114.1
04/02/1993;114.2
04/05/1993;113.6
04/06/1993;114
04/07/1993;113.7
04/08/1993;113.45
04/09/1993;113.2
04/12/1993;112.75
04/13/1993;113.4
04/14/1993;113.9
04/15/1993;113.4
04/16/1993;112.63
04/19/1993;111.03
04/20/1993;110.8
04/21/1993;111.1
04/22/1993;110.05
04/23/1993;110.62
04/26/1993;110.45
04/27/1993;111.25
04/28/1993;112.4
04/29/1993;111.75
04/30/1993;111.27
05/03/1993;110.9
05/04/1993;110.3
05/05/1993;110.25
05/06/1993;110.3
05/07/1993;110.35
05/10/1993;111.75
05/11/1993;111.05
05/12/1993;111.5
05/13/1993;111.7
05/14/1993;110.85
05/17/1993;111.4
05/18/1993;111.59
05/19/1993;110.52
05/20/1993;110.5
05/21/1993;110.43
05/24/1993;110.35
05/25/1993;109.5
05/26/1993;108.65
05/27/1993;107.8
05/28/1993;107.17
06/01/1993;107.23
06/02/1993;107.68
06/03/1993;107.4
06/04/1993;107.75
06/07/1993;107.36
06/08/1993;106.3
06/09/1993;106.55
06/10/1993;106.16
06/11/1993;106.1
06/14/1993;105.15
06/15/1993;105.6
06/16/1993;106.6
06/17/1993;106.75
06/18/1993;109.5
06/21/1993;111.05
06/22/1993;111.35
06/23/1993;109.15
06/24/1993;109.25
06/25/1993;106.15
06/28/1993;106.05
06/29/1993;107.13
06/30/1993;106.8
07/01/1993;107.85
07/02/1993;108.7
07/06/1993;108.28
07/07/1993;107.7
07/08/1993;108.75
07/09/1993;109.67
07/12/1993;109.65
07/13/1993;108.34
07/14/1993;107.5
07/15/1993;108.25
07/16/1993;107.8
07/19/1993;108.5
07/20/1993;108.4
07/21/1993;108.5
07/22/1993;106.9
07/23/1993;106.8
07/26/1993;106.9
07/27/1993;106.35
07/28/1993;105.33
07/29/1993;106.3
07/30/1993;105.05
08/02/1993;104.35
08/03/1993;104.43
08/04/1993;104.8
08/05/1993;104.25
08/06/1993;104.45
08/09/1993;104.93
08/10/1993;104.67
08/11/1993;103.68
08/12/1993;103.17
08/13/1993;102.18
08/16/1993;101.1
08/17/1993;101.55
08/18/1993;101.6
08/19/1993;103.95
08/20/1993;104.85
08/23/1993;103.12
08/24/1993;103.73
08/25/1993;104.95
08/26/1993;104.4
08/27/1993;104
08/30/1993;103.94
08/31/1993;104.73
09/01/1993;105.7
09/02/1993;106
09/03/1993;105.05
09/07/1993;104.05
09/08/1993;105.64
09/09/1993;105.2
09/10/1993;106.2
09/13/1993;106.3
09/14/1993;105.85
09/15/1993;106.3
09/16/1993;104.45
09/17/1993;104.5
09/20/1993;104.31
09/21/1993;106.5
09/22/1993;106.5
09/23/1993;106.07
09/24/1993;106.05
09/27/1993;105.9
09/28/1993;105.25
09/29/1993;105.2
09/30/1993;106.05
10/01/1993;106.05
10/04/1993;105.8
10/05/1993;105.57
10/06/1993;105.6
10/07/1993;105.15
10/08/1993;105.57
10/12/1993;105.95
10/13/1993;106.02
10/14/1993;107.43
10/15/1993;107.08
10/18/1993;107.47
10/19/1993;107.07
10/20/1993;107.31
10/21/1993;108.35
10/22/1993;108.16
10/25/1993;108.36
10/26/1993;108.14
10/27/1993;108.47
10/28/1993;108.5
10/29/1993;108.35
11/01/1993;108.28
11/02/1993;107.57
11/03/1993;107.3
11/04/1993;108.27
11/05/1993;108.2
11/08/1993;108.07
11/09/1993;108.26
11/10/1993;107.28
11/12/1993;106.3
11/15/1993;106.9
11/16/1993;106.73
11/17/1993;107
11/18/1993;107.1
11/19/1993;108.3
11/22/1993;108.27
11/23/1993;108.45
11/24/1993;108.15
11/26/1993;108.75
11/29/1993;109.27
11/30/1993;109.08
12/01/1993;108.7
12/02/1993;108.74
12/03/1993;108.46
12/06/1993;108.23
12/07/1993;107.6
12/08/1993;108.62
12/09/1993;108.75
12/10/1993;109.18
12/13/1993;108.98
12/14/1993;109.38
12/15/1993;109.66
12/16/1993;109.72
12/17/1993;110.1
12/20/1993;110.55
12/21/1993;111.08
12/22/1993;110.57
12/23/1993;110.55
12/24/1993;110.95
12/27/1993;111.53
12/28/1993;111.35
12/29/1993;111.6
12/30/1993;112
12/31/1993;111.7
01/03/1994;112.5
01/04/1994;112.75
01/05/1994;113.1
01/06/1994;112.75
01/07/1994;111.97
01/10/1994;112.38
01/11/1994;112.35
01/12/1994;112.4
01/13/1994;111.92
01/14/1994;111.24
01/18/1994;110.75
01/19/1994;110.85
01/20/1994;111.6
01/21/1994;111.25
01/24/1994;111.8
01/25/1994;111.15
01/26/1994;110.28
01/27/1994;109.62
01/28/1994;109.45
01/31/1994;108.72
02/01/1994;108.05
02/02/1994;108.03
02/03/1994;108.18
02/04/1994;108.98
02/07/1994;108.56
02/08/1994;108.66
02/09/1994;107.89
02/10/1994;108.45
02/11/1994;107.67
02/14/1994;104.08
02/15/1994;103.95
02/16/1994;103.8
02/17/1994;104.2
02/18/1994;104.15
02/22/1994;105.27
02/23/1994;105.8
02/24/1994;105.15
02/25/1994;104.63
02/28/1994;104.22
03/01/1994;104.8
03/02/1994;103.7
03/03/1994;103.73
03/04/1994;105.6
03/07/1994;105.73
03/08/1994;105.3
03/09/1994;105.88
03/10/1994;105.7
03/11/1994;105.05
03/14/1994;106
03/15/1994;105.97
03/16/1994;105.85
03/17/1994;105.82
03/18/1994;106.05
03/21/1994;106.25
03/22/1994;106
03/23/1994;106.4
03/24/1994;105.52
03/25/1994;104.85
03/28/1994;104.12
03/29/1994;103.45
03/30/1994;103.07
03/31/1994;102.4
04/01/1994;103.75
04/04/1994;103.3
04/05/1994;103.85
04/06/1994;104.45
04/07/1994;104.85
04/08/1994;105.02
04/11/1994;103.45
04/12/1994;103.62
04/13/1994;103.57
04/14/1994;104.15
04/15/1994;103.6
04/18/1994;103.4
04/19/1994;103.23
04/20/1994;103.3
04/21/1994;103.65
04/22/1994;103.6
04/25/1994;103.26
04/26/1994;102.95
04/27/1994;102.35
04/28/1994;101.77
04/29/1994;102.05
05/02/1994;101.79
05/03/1994;101.2
05/04/1994;102
05/05/1994;102.7
05/06/1994;102.72
05/09/1994;102.7
05/10/1994;104
05/11/1994;104.42
05/12/1994;104.23
05/13/1994;104.9
05/16/1994;104.8
05/17/1994;104.37
05/18/1994;103.55
05/19/1994;104.25
05/20/1994;103.97
05/23/1994;104.33
05/24/1994;104.9
05/25/1994;104.5
05/26/1994;104.45
05/27/1994;104.3
05/31/1994;104.74
06/01/1994;104.7
06/02/1994;104.98
06/03/1994;105.38
06/06/1994;105.25
06/07/1994;104.9
06/08/1994;104.05
06/09/1994;104.45
06/10/1994;103.7
06/13/1994;103
06/14/1994;102.5
06/15/1994;102.78
06/16/1994;103.28
06/17/1994;102.75
06/20/1994;101.9
06/21/1994;101.78
06/22/1994;101.17
06/23/1994;101.1
06/24/1994;100.5
06/27/1994;100.05
06/28/1994;100.03
06/29/1994;98.82
06/30/1994;98.51
07/01/1994;98.51
07/05/1994;98.87
07/06/1994;98.23
07/07/1994;98.86
07/08/1994;98.1
07/11/1994;97.37
07/12/1994;96.81
07/13/1994;97.9
07/14/1994;98.4
07/15/1994;98.1
07/18/1994;98.51
07/19/1994;99.2
07/20/1994;98.55
07/21/1994;98.55
07/22/1994;98.55
07/25/1994;98.95
07/26/1994;98.03
07/27/1994;98.18
07/28/1994;99.18
07/29/1994;100.05
08/01/1994;99.35
08/02/1994;100.37
08/03/1994;100.42
08/04/1994;100.2
08/05/1994;100.37
08/08/1994;101.33
08/09/1994;101.2
08/10/1994;101.2
08/11/1994;100.85
08/12/1994;100.27
08/15/1994;100.1
08/16/1994;100.31
08/17/1994;100.31
08/18/1994;98.85
08/19/1994;98.57
08/22/1994;98.01
